,date,away_team,away_score,home_team,home_score,year,month,day
27140,2014-12-29,Deer Park,60.0,Fort Bend Travis,67.0,2014,12,29
27141,2014-12-29,Houston Cypress Spring,48.0,Katy Seven Lakes,50.0,2014,12,29
27142,2014-12-29,Del Valle,48.0,Humble Atascocita,87.0,2014,12,29
27143,2014-12-29,Austin Anderson,52.0,Houston Cy-Fair,55.0,2014,12,29
27144,2014-12-29,San Antonio Antonian,69.0,Arlington Pantego,57.0,2014,12,29
27145,2014-12-29,Arlington,46.0,Houston Clear Lake,54.0,2014,12,29
27146,2014-12-29,Dallas Triple A Academy,84.0,Houston Eisenhower,55.0,2014,12,29
27147,2014-12-29,Fort Bend Hightower,51.0,Houston Strake Jesuit,44.0,2014,12,29
27148,2014-12-29,Houston West,65.0,Houston St. John's,40.0,2014,12,29
27149,2014-12-29,Houston Victory Prep,64.0,Houston Nimitz,58.0,2014,12,29
27150,2014-12-29,Houston West,71.0,Aldine Davis,58.0,2014,12,29
27151,2014-12-29,Fort Bend Marshall,49.0,Beaumont Central,65.0,2014,12,29
27152,2014-12-29,Houston C.E. King,83.0,Houston Wheatley,87.0,2014,12,29
27153,2014-12-29,Pasadena,54.0,Lufkin,47.0,2014,12,29
27154,2014-12-29,Crosby,57.0,Pasadena Memorial,51.0,2014,12,29
27155,2014-12-29,Houston Spring,56.0,Texarkana Pleasant Grove,61.0,2014,12,29
27156,2014-12-29,HCYA North,66.0,Houston St. John's,61.0,2014,12,29
27157,2014-12-29,Pasadena,86.0,Wanneroo Sr. HS,21.0,2014,12,29
27158,2014-12-29,Port Lavaca Calhoun,76.0,Wallis Brazos,40.0,2014,12,29
27159,2014-12-29,Spring,85.0,Waller,42.0,2014,12,29
27160,2014-12-29,Tomball,39.0,Conroe Woodlands College Park,59.0,2014,12,29
27161,2014-12-29,Conroe,69.0,Livingston,47.0,2014,12,29
27162,2014-12-29,Pasadena,60.0,East Chambers,47.0,2014,12,29
27163,2014-12-29,Hull-DaisettaEast Chambers,45.0,Pasadena Rayburn,78.0,2014,12,29
27164,2014-12-29,Devine,34.0,Willis,47.0,2014,12,29
27165,2014-12-29,Orange Little Cypress-Mauriceville,57.0,Brookshire Royal,47.0,2014,12,29
27166,2014-12-29,Humble,36.0,Montgomery,27.0,2014,12,29
27167,2014-12-29,MarlinCameron Christmas Classic,46.0,Bellville,49.0,2014,12,29
27168,2014-12-29,Flatonia,38.0,Bellville,46.0,2014,12,29
27169,2014-12-29,Washington-Marion,58.0,Beaumont West Brook,65.0,2014,12,29
27170,2014-12-29,Pearland,39.0,Houston Math Science & Tech,51.0,2014,12,29
27171,2014-12-29,Pflugerville,71.0,Houston Langham Creek,60.0,2014,12,29
27172,2014-12-29,Wall,36.0,Edna,46.0,2014,12,29
27173,2014-12-29,Schertz Clemens,99.0,Galveston Ball,75.0,2014,12,29
27174,2014-12-29,Smithville,46.0,El Campo,57.0,2014,12,29
27175,2014-12-29,Victoria St. Joseph,44.0,Smithville,61.0,2014,12,29
27176,2014-12-29,San Antonio Brooks Academy,59.0,Sabinal,64.0,2014,12,29
27177,2014-12-29,Houston Washington,51.0,Fort Bend Dulles,70.0,2014,12,29
27178,2014-12-29,San Antonio Brennan,65.0,Houston Cypress Falls,50.0,2014,12,29
27179,2014-12-29,Houston Lamar,67.0,Humble Kingwood,62.0,2014,12,29
27180,2014-12-29,Port Lavaca Calhoun,62.0,Edna,58.0,2014,12,29
27181,2014-12-29,Humble,57.0,Houston Cypress Woods,63.0,2014,12,29
27182,2014-12-29,Houston Clear Lake,58.0,Buda Hays,56.0,2014,12,29
27183,2014-12-29,El Campo,67.0,Victoria St. Joseph,39.0,2014,12,29
27184,2014-12-29,Del Valle,51.0,Austin Anderson,53.0,2014,12,29
27185,2014-12-29,Humble,69.0,Houston Cy-Fair,38.0,2014,12,29
27186,2014-12-29,Houston Reagan,73.0,Houston Madison,102.0,2014,12,29
27187,2014-12-29,Sour Lake Hardin,67.0,Houston Kashmere,62.0,2014,12,29
27188,2014-12-29,Thorndale,50.0,Giddings,32.0,2014,12,29
27189,2014-12-29,Houston Kinkaid,86.0,Schertz Clemens,106.0,2014,12,29
27190,2014-12-29,San Antonio Brooks Academy,55.0,Leakey,51.0,2014,12,29
27191,2014-12-29,South San Antonio,60.0,Corpus Christi Flour Bluff,56.0,2014,12,29
27192,2014-12-29,Fort Bend Travis,66.0,Katy Seven Lakes,69.0,2014,12,29
27193,2014-12-29,Georgetown,49.0,Pearland,54.0,2014,12,29
27194,2014-12-29,Friendswood,70.0,Houston Sterling,89.0,2014,12,29
27195,2014-12-29,Fort Bend Dulles,52.0,Fort Bend Ridge Point,70.0,2014,12,29
27196,2014-12-29,Houston Cypress Falls,32.0,Humble Kingwood,42.0,2014,12,29
27197,2014-12-29,Fort Worth Lake CountryMt. Rice,53.0,Pearland,68.0,2014,12,29
27198,2014-12-29,Whitney,64.0,Giddings,35.0,2014,12,29
27199,2014-12-29,Navasota,77.0,Waco,81.0,2014,12,29
27200,2014-12-30,Corpus Christi Ray,48.0,Corpus Christi Incarnate Word,47.0,2014,12,30
27201,2014-12-30,South San Antonio,31.0,Coppell,62.0,2014,12,30
27202,2014-12-30,Wimberley,43.0,Boerne Champion,71.0,2014,12,30
27203,2014-12-30,Navarro,63.0,Crystal City,69.0,2014,12,30
27204,2014-12-30,La Vernia,57.0,San Antonio Holy Cross,34.0,2014,12,30
27205,2014-12-30,Wimberley,77.0,San Antonio Cornerstone,74.0,2014,12,30
27206,2014-12-30,Bandera,68.0,Sugar Land Fort Bend Christian,0.0,2014,12,30
27207,2014-12-30,D'Hanis,48.0,Jourdanton,55.0,2014,12,30
27208,2014-12-30,Jarrell,68.0,Bruceville-Eddy,62.0,2014,12,30
27209,2014-12-30,Navarro,32.0,Universal City Randolph,52.0,2014,12,30
27210,2014-12-30,Harper,67.0,Marble Falls Faith Academy,58.0,2014,12,30
27211,2014-12-30,San Saba,42.0,Early,44.0,2014,12,30
27212,2014-12-30,Falls City,51.0,Jourdanton,53.0,2014,12,30
27213,2014-12-30,San Antonio Madison,55.0,Round Rock McNeil,57.0,2014,12,30
27214,2014-12-30,New Braunfels,50.0,Del Rio,39.0,2014,12,30
27215,2014-12-30,Round Rock,62.0,San Antonio Stevens,59.0,2014,12,30
27216,2014-12-30,Canyon,42.0,Austin St. Dominic Savio,57.0,2014,12,30
27217,2014-12-30,Sugar Land Fort Bend Christian,57.0,Fredericksburg,39.0,2014,12,30
27218,2014-12-30,Lago Vista,56.0,West,61.0,2014,12,30
27219,2014-12-30,Karnes City,46.0,Odem,43.0,2014,12,30
27220,2014-12-30,San Antonio Central Catholic,73.0,Kyle Lehman,35.0,2014,12,30
27221,2014-12-30,Hondo,28.0,Comfort,50.0,2014,12,30
27222,2014-12-30,Nixon-Smiley,48.0,Port Aransas,73.0,2014,12,30
27223,2014-12-30,San Antonio Cornerstone,52.0,Boerne,62.0,2014,12,30
27224,2014-12-30,Ingram Moore,55.0,Sugar Land Fort Bend Christian,72.0,2014,12,30
27225,2014-12-30,Harper,34.0,Comfort,35.0,2014,12,30
27226,2014-12-30,Carrizo Spring,37.0,San Antonio Southwest,52.0,2014,12,30
27227,2014-12-30,Uvalde,59.0,Austin McCallum,89.0,2014,12,30
27228,2014-12-30,Devine,36.0,Paris,78.0,2014,12,30
27229,2014-12-30,San Antonio Antonian,61.0,Arlington Grace Prep Academy,59.0,2014,12,30
27230,2014-12-30,Yoakum,26.0,Schulenburg,55.0,2014,12,30
27231,2014-12-30,San Antonio Holy Cross,33.0,Boerne Champion,63.0,2014,12,30
27232,2014-12-30,San Antonio TMI,55.0,Austin St. Andrew's Episcopal,52.0,2014,12,30
27233,2014-12-30,Medina,58.0,Canyon Lake,42.0,2014,12,30
27234,2014-12-30,San Antonio Lutheran,80.0,Mason,41.0,2014,12,30
27235,2014-12-30,Poth,37.0,Smithville,53.0,2014,12,30
27236,2014-12-30,San Antonio Wagner,49.0,Killeen Shoemaker,69.0,2014,12,30
27237,2014-12-30,Crystal City,52.0,Port Aransas,72.0,2014,12,30
27238,2014-12-30,San Antonio Christian,59.0,San Antonio East Central,57.0,2014,12,30
27239,2014-12-30,San Antonio CASA,67.0,Seguin Lifegate Christian,40.0,2014,12,30
27240,2014-12-30,San Antonio Antonian,67.0,Dallas Home School Athletics,55.0,2014,12,30
27241,2014-12-30,Uvalde,53.0,Eagle Pass,68.0,2014,12,30
27242,2014-12-30,Austin McCallum,71.0,Carrizo Springs,39.0,2014,12,30
27243,2014-12-30,Del Rio,86.0,San Antonio Southside,61.0,2014,12,30
27244,2014-12-30,Eagle Pass,82.0,San Antonio Southside,78.0,2014,12,30
27245,2014-12-30,New Braunfels,47.0,San Antonio Southwest,46.0,2014,12,30
27246,2014-12-30,Nixon-Smiley,44.0,Universal City Randolph,64.0,2014,12,30
27247,2014-12-30,Three Rivers,17.0,Falls City,61.0,2014,12,30
27248,2014-12-30,La Vernia,42.0,Boerne,48.0,2014,12,30
27249,2014-12-30,San Antonio Christian,51.0,Kyle Lehman,36.0,2014,12,30
27250,2014-12-30,San Antonio Madison,70.0,San Antonio Central Catholic,76.0,2014,12,30
27251,2014-12-30,San Antonio CASA,55.0,Kerrville Our Lady of the Hills,47.0,2014,12,30
27252,2014-12-30,San Antonio Wagner,52.0,Red Oak,59.0,2014,12,30
27253,2014-12-30,Wall,50.0,Yoakum,41.0,2014,12,30
27254,2014-12-30,Bandera,41.0,Liberty Hill,52.0,2014,12,30
27255,2014-12-30,Medina,41.0,Ingram Moore,35.0,2014,12,30
27256,2014-12-30,La Porte,74.0,Alvin,56.0,2014,12,30
27257,2014-12-30,Devine,46.0,Henderson,66.0,2014,12,30
27258,2014-12-30,San Antonio Lutheran,65.0,Blanco,56.0,2014,12,30
27259,2014-12-30,Buda Hays,67.0,San Antonio TMI,51.0,2014,12,30
27260,2014-12-30,Hondo,45.0,Marble Falls Faith Academy,47.0,2014,12,30
27261,2014-12-30,San Antonio East Central,88.0,San Antonio Stevens,89.0,2014,12,30
27262,2014-12-30,Corpus Christi Ray,61.0,Mercedes,30.0,2014,12,30
27263,2014-12-30,Ingram Moore,67.0,Canyon Lake,56.0,2014,12,30
27264,2014-12-30,Blanco,34.0,Johnson City,36.0,2014,12,30
27265,2014-12-30,Mont Belvieu Barbers Hill,43.0,Brookshire Royal,44.0,2014,12,30
27266,2014-12-30,West,51.0,Texas City,46.0,2014,12,30
27267,2014-12-30,Humble,64.0,Orange Little Cypress-Mauriceville,42.0,2014,12,30
27268,2014-12-30,Baytown Lee,58.0,Brookshire Royal,40.0,2014,12,30
27269,2014-12-30,Elgin,54.0,Sealy,26.0,2014,12,30
27270,2014-12-30,San Antonio Jefferson,37.0,San Antonio Burbank,47.0,2014,12,30
27271,2014-12-30,Washington-Marion,80.0,Houston Kashmere,57.0,2014,12,30
27272,2014-12-30,Poth,27.0,East Bernard,35.0,2014,12,30
27273,2014-12-30,San Antonio Jay,58.0,San Antonio MacArthur,62.0,2014,12,30
27274,2014-12-30,Round Rock,57.0,Conroe Oak Ridge,31.0,2014,12,30
27275,2014-12-30,San Antonio Fox Tech,37.0,Somerset,62.0,2014,12,30
27276,2014-12-30,Fort Bend Ridge Point,68.0,Houston Washington,51.0,2014,12,30
27277,2014-12-30,Port Lavaca Calhoun,48.0,El Campo,33.0,2014,12,30
27278,2014-12-30,San Marcos,52.0,Kerrville Tivy,55.0,2014,12,30
27279,2014-12-30,Lockhart,68.0,San Antonio Kennedy,49.0,2014,12,30
27280,2014-12-30,San Antonio Brennan,53.0,Houston Cypress Woods,65.0,2014,12,30
27281,2014-12-30,Houston Reagan,36.0,Houston Cypress Falls,56.0,2014,12,30
27282,2014-12-30,Deer Park,44.0,Del Valle,51.0,2014,12,30
27283,2014-12-30,Austin Anderson,52.0,Humble Kingwood,63.0,2014,12,30
27284,2014-12-30,Katy,57.0,Humble Atascocita,62.0,2014,12,30
27285,2014-12-30,Austin Anderson,33.0,Houston Cypress Springs,42.0,2014,12,30
27286,2014-12-30,Fort Bend Travis,55.0,Houston Cy-Fair,61.0,2014,12,30
27287,2014-12-30,Humble,66.0,Houston Lamar,58.0,2014,12,30
27288,2014-12-30,Smithville,70.0,Edna,85.0,2014,12,30
27289,2014-12-30,Rosenberg Lamar Consolidated,42.0,Spring Westfield,79.0,2014,12,30
27290,2014-12-30,Leander,55.0,Pearland,62.0,2014,12,30
27291,2014-12-30,Pearland,59.0,Wanneroo Sr. HS,52.0,2014,12,30
27292,2014-12-30,Houston MacArthur,54.0,Houston St. John's,46.0,2014,12,30
27293,2014-12-30,Tomball,52.0,Houston Victory Prep,59.0,2014,12,30
27294,2014-12-30,HCYA North,62.0,Houston MacArthur,54.0,2014,12,30
27295,2014-12-30,Fort Bend Hightower,53.0,Houston Eisenhower,44.0,2014,12,30
27296,2014-12-30,Houston North Forest,69.0,Dallas Triple A Academy,89.0,2014,12,30
27297,2014-12-30,Beaumont Central,76.0,Houston Westbury Christian,68.0,2014,12,30
27298,2014-12-30,Houston Victory Prep,84.0,Aldine Davis,58.0,2014,12,30
27299,2014-12-30,Dayton,53.0,Humble Kingwood Park,49.0,2014,12,30
27300,2014-12-30,San Antonio Brennan,62.0,Katy Seven Lakes,45.0,2014,12,30
27301,2014-12-30,Houston Spring,57.0,Denison,64.0,2014,12,30
27302,2014-12-30,Dayton,53.0,Conroe Woodlands College Park,49.0,2014,12,30
27303,2014-12-30,La Grange,40.0,Needville,48.0,2014,12,30
27304,2014-12-30,Houston Wheatley,67.0,Beaumont West Brook,75.0,2014,12,30
27305,2014-12-30,Altair Rice,44.0,Hempstead,78.0,2014,12,30
27306,2014-12-30,Klein,35.0,Houston Math Science & Tech,37.0,2014,12,30
27307,2014-12-30,Montgomery,55.0,Nederland,54.0,2014,12,30
27308,2014-12-30,Beaumont Ozen,71.0,Beaumont West Brook,58.0,2014,12,30
27309,2014-12-30,Sugar Land Fort Bend Christian,47.0,Liberty Hill,66.0,2014,12,30
27310,2014-12-30,Houston Cypress Woods,75.0,Humble Atascocita,71.0,2014,12,30
27311,2014-12-30,Austin West,44.0,Houston Clear Lake,54.0,2014,12,30
27312,2014-12-30,Galveston Ball,53.0,College Station A&M Consolidated,48.0,2014,12,30
27313,2014-12-30,La Grange,46.0,El Campo,43.0,2014,12,30
27314,2014-12-30,Schertz Clemens,73.0,Pflugerville,58.0,2014,12,30
27315,2014-12-30,League City Clear Creek,64.0,Killeen,47.0,2014,12,30
27316,2014-12-30,Belton,47.0,Wharton,54.0,2014,12,30
27317,2014-12-30,Houston Kinkaid,41.0,Austin St. Andrew's Episcopal,28.0,2014,12,30
27318,2014-12-30,Houston Kinkaid,54.0,Buda Hays,69.0,2014,12,30
27319,2014-12-30,New Caney,65.0,Dayton,48.0,2014,12,30
27320,2014-12-30,Moulton,37.0,Marion,59.0,2014,12,30
27321,2014-12-30,San Antonio Taft,57.0,San Antonio Churchill,49.0,2014,12,30
27322,2014-12-30,Schertz Clemens,76.0,Houston Clear Lake,80.0,2014,12,30
27323,2014-12-30,New Braunfels,49.0,San Antonio O'Connor,59.0,2014,12,30
27324,2014-12-30,San Antonio Memorial,40.0,San Antonio Alamo Heights,55.0,2014,12,30
27325,2014-12-30,San Antonio Harlan,44.0,San Antonio Edison,59.0,2014,12,30
27326,2014-12-30,Eldorado,66.0,Junction,44.0,2014,12,30
27327,2014-12-30,Seguin,56.0,Floresville,66.0,2014,12,30
27328,2014-12-30,Houston Chavez,47.0,Katy Taylor,65.0,2014,12,30
27329,2014-12-30,Pearsall,25.0,San Antonio Cole,38.0,2014,12,30
27330,2014-12-30,Katy,64.0,Alief Hastings,36.0,2014,12,30
27331,2014-12-30,Freeport Brazosport,65.0,Bay City,36.0,2014,12,30
27332,2014-12-30,Fort Bend Elkins,83.0,Fort Bend Kempner,49.0,2014,12,30
27333,2014-12-30,East Bernard,41.0,Edna,57.0,2014,12,30
27334,2014-12-30,Rice,64.0,Pearland Dawson,39.0,2014,12,30
27335,2014-12-30,Manor,39.0,League City Clear Creek,62.0,2014,12,30
27336,2014-12-30,San Antonio Highlands,61.0,San Antonio Lanier,78.0,2014,12,30
27337,2014-12-30,Taylor,43.0,Converse Judson,104.0,2014,12,30
27338,2014-12-30,Conroe,55.0,Houston Cypress Creek,41.0,2014,12,30
27339,2014-12-30,Santa Fe,34.0,Orange Little Cypress-Mauriceville,47.0,2014,12,30
27340,2014-12-30,Spring,49.0,Pearland Dawson,59.0,2014,12,30
27341,2014-12-30,College Station,48.0,Waelder,59.0,2014,12,30
27342,2014-12-30,Longview,63.0,Houston C.E. King,73.0,2014,12,30
27343,2014-12-30,Snook,54.0,Caldwell,59.0,2014,12,30
27344,2014-12-30,San Antonio Warren,60.0,San Antonio Johnson,80.0,2014,12,30
27345,2014-12-30,San Antonio Roosevelt,45.0,Cibolo Steele,78.0,2014,12,30
27346,2014-12-30,Klein,62.0,Houston Jersey Village,57.0,2014,12,30
27347,2014-12-30,Klein,65.0,Alief Taylor,56.0,2014,12,30
27348,2014-12-30,Houston Madison,67.0,Humble Kingwood,62.0,2014,12,30
27349,2014-12-30,Humble,62.0,Houston Cy-Fair,54.0,2014,12,30
27350,2014-12-30,Houston Madison,69.0,Houston Cypress Springs,77.0,2014,12,30
27351,2014-12-30,Del Valle,48.0,Houston Cypress Falls,47.0,2014,12,30
27352,2014-12-30,San Antonio Reagan,85.0,San Antonio Brandeis,93.0,2014,12,30
27353,2014-12-30,Fort Bend Hightower,42.0,Katy Tompkins,44.0,2014,12,30
27354,2014-12-30,Houston Spring,61.0,Boyd,69.0,2014,12,30
27355,2014-12-30,Houston Aldine,52.0,Houston Scarborough,95.0,2014,12,30
27356,2014-12-30,Navasota,55.0,Waco Connally,47.0,2014,12,30
27357,2014-12-30,Washington-Marion,82.0,Houston Furr,63.0,2014,12,30
27358,2014-12-30,San Antonio Clark,53.0,Laredo United South,46.0,2014,12,30
27359,2014-12-30,San Antonio Holmes,71.0,San Antonio Lee,57.0,2014,12,30
27360,2014-12-30,San Antonio St. Anthony,47.0,San Antonio Marshall,58.0,2014,12,30
27361,2014-12-30,Texas City,39.0,Angleton,51.0,2014,12,30
27362,2014-12-30,Richmond Foster,43.0,Stafford,44.0,2014,12,30
27363,2014-12-30,San Antonio Brackenridge,47.0,San Antonio Sam Houston,56.0,2014,12,30
27364,2014-12-30,League City Clear Falls,55.0,Baytown Goose Creek Memorial,54.0,2014,12,30
27365,2014-12-30,Pasadena,61.0,Klein Oak,55.0,2014,12,30
27366,2014-12-30,Rosenberg Terry,54.0,Houston Sterling,55.0,2014,12,30
27367,2014-12-30,Port Lavaca Calhoun,57.0,Needville,58.0,2014,12,30
27368,2014-12-30,San Antonio Brennan,62.0,Houston Lamar,53.0,2014,12,30
27369,2014-12-30,Fort Bend Dulles,69.0,RCHA,50.0,2014,12,30
27370,2014-12-30,South San Antonio,68.0,Corpus Christi King,38.0,2014,12,30
27371,2014-12-30,Marble Falls,52.0,Bellville,64.0,2014,12,30
27372,2014-12-30,Navasota,47.0,Waco University,65.0,2014,12,30
27373,2014-12-30,San Antonio Southside,55.0,Sealy,67.0,2014,12,30
27374,2014-12-31,Navarro,55.0,Port Aransas,67.0,2014,12,31
27375,2014-12-31,Port Aransas,58.0,Universal City Randolph,41.0,2014,12,31
27376,2014-12-31,San Saba,47.0,Lometa,29.0,2014,12,31
27377,2014-12-31,Anderson-Shiro,57.0,Weimar,21.0,2014,12,31
27378,2014-12-31,Nixon-Smiley,66.0,Crystal City,57.0,2014,12,31
27379,2014-12-31,Crystal City,45.0,Universal City Randolph,50.0,2014,12,31
27380,2014-12-31,Manor,56.0,San Antonio Wagner,68.0,2014,12,31
27381,2014-12-31,Round Rock,82.0,San Antonio Wagner,84.0,2014,12,31
27382,2014-12-31,Dayton,48.0,New Caney,65.0,2014,12,31
27383,2014-12-31,Bloomington,18.0,Sealy,66.0,2014,12,31
27384,2014-12-31,San Antonio Antonian,69.0,Carrollton Prince of Peace,49.0,2014,12,31
27385,2014-12-31,College Station,46.0,Waelder,43.0,2014,12,31
27386,2014-12-31,Killeen,58.0,League City Clear Creek,64.0,2014,12,31
27387,2014-12-31,Arlington,55.0,Houston Lutheran South,50.0,2014,12,31
27388,2014-12-31,San Antonio Antonian,57.0,Dallas Bishop Lynch,66.0,2014,12,31
27389,2014-12-31,College Station,48.0,Pasadena Rayburn,53.0,2014,12,31
27390,2014-12-31,Washington-Marion,67.0,Houston C.E. King,70.0,2014,12,31
27391,2014-12-31,Needville,64.0,Van Vleck,44.0,2014,12,31
27392,2014-12-31,Wylie East,46.0,Wharton,61.0,2014,12,31
27393,2014-12-31,Big Sandy,55.0,College Station,51.0,2014,12,31
27394,2014-12-31,Houston Furr,58.0,Houston Wheatley,103.0,2014,12,31
27395,2014-12-31,League City Clear Creek,64.0,Killeen Shoemaker,58.0,2014,12,31
27396,2014-12-31,League City Clear Creek,67.0,Killeen Ellison,66.0,2014,12,31
27397,2014-12-31,Schertz John Paul II,63.0,Pleasanton,58.0,2014,12,31
27398,2014-12-31,Pasadena,62.0,Conroe Woodlands College Park,68.0,2014,12,31
27399,2014-12-31,New Caney,49.0,Pasadena South Houston,45.0,2014,12,31
27400,2014-12-31,West,69.0,Freeport Brazosport,66.0,2014,12,31
27401,2014-12-31,Fort Bend Dulles,56.0,Angleton,62.0,2014,12,31
27402,2015-1-01,Austin Veritas Academy,29.0,Boerne Geneva,68.0,2015,1,1
27403,2015-1-01,San Antonio FEAST,52.0,Boerne Geneva,59.0,2015,1,1
27404,2015-1-01,San Antonio FEAST,52.0,Round Rock Christian,22.0,2015,1,1
27405,2015-1-02,Round Rock,34.0,Boerne Geneva,66.0,2015,1,2
27406,2015-1-02,Elthal (Australia),54.0,San Antonio Saint Mary's Hall,100.0,2015,1,2
27407,2015-1-02,San Antonio Southside,57.0,Laredo Martin,63.0,2015,1,2
27408,2015-1-02,San Antonio FEAST,48.0,Austin Veritas Academy,29.0,2015,1,2
27409,2015-1-02,San Antonio FEAST,60.0,Denton Calvary,51.0,2015,1,2
27410,2015-1-02,Smithville,60.0,Taylor,84.0,2015,1,2
27411,2015-1-02,Houston Furr,55.0,La Marque,68.0,2015,1,2
27412,2015-1-02,SATCH,46.0,Houston St. John's,45.0,2015,1,2
27413,2015-1-02,San Antonio Central Catholic,60.0,San Antonio Churchill,89.0,2015,1,2
27414,2015-1-02,San Antonio Stacey,46.0,Devine,47.0,2015,1,2
27415,2015-1-02,Fort Bend Austin,51.0,Fort Bend Dulles,56.0,2015,1,2
27416,2015-1-02,New Braunfels,63.0,San Antonio Southwest,72.0,2015,1,2
27417,2015-1-02,GladewaterGamble Classic,64.0,Houston Wheatley,106.0,2015,1,2
27418,2015-1-02,Crosby,28.0,New Caney,45.0,2015,1,2
27419,2015-1-02,Dickinson,52.0,Houston Clear Lake,68.0,2015,1,2
27420,2015-1-02,League City Clear Creek,79.0,Friendswood Clear Brook,46.0,2015,1,2
27421,2015-1-02,League City Clear Spring,64.0,Clute Brazoswood,73.0,2015,1,2
27422,2015-1-02,CHSM,54.0,Tomball Concordia Lutheran,69.0,2015,1,2
27423,2015-1-02,San Antonio TMI,54.0,Bandera,47.0,2015,1,2
27424,2015-1-02,Floresville,61.0,San Antonio Memorial,39.0,2015,1,2
27425,2015-1-02,Boerne,45.0,Lockhart,41.0,2015,1,2
27426,2015-1-02,Kerrville Tivy,49.0,Seguin,52.0,2015,1,2
27427,2015-1-02,San Antonio Cole,42.0,Pleasanton,36.0,2015,1,2
27428,2015-1-02,Marion,59.0,Poth,48.0,2015,1,2
27429,2015-1-02,Brenham,57.0,Rosenberg Lamar Consolidated,51.0,2015,1,2
27430,2015-1-02,Georgetown,54.0,Ingram Moore,65.0,2015,1,2
27431,2015-1-02,Eagle Pass,26.0,Medina Valley,31.0,2015,1,2
27432,2015-1-02,Mont Belvieu Barbers Hill,13.0,Humble,46.0,2015,1,2
27433,2015-1-02,San Antonio Christian,50.0,San Antonio Cornerstone,30.0,2015,1,2
27434,2015-1-02,Houston Milby,42.0,Houston Scarborough,70.0,2015,1,2
27435,2015-1-02,Nixon-Smiley,74.0,Stockdale,38.0,2015,1,2
27436,2015-1-02,San Antonio Johnson,95.0,San Antonio Lee,76.0,2015,1,2
27437,2015-1-02,Fort Bend Bush,37.0,Galveston Ball,41.0,2015,1,2
27438,2015-1-02,Fort Bend Ridge Point,58.0,Texas City,49.0,2015,1,2
27439,2015-1-02,Houston C.E. King,87.0,Galena Park,56.0,2015,1,2
27440,2015-1-02,Fort Bend Hightower,42.0,Alief Taylor,46.0,2015,1,2
27441,2015-1-02,Santa Fe,18.0,Fort Bend Elkins,72.0,2015,1,2
27442,2015-1-02,El Campo,42.0,Rosenberg Terry,71.0,2015,1,2
27443,2015-1-02,Fort Bend Clements,48.0,Alief Hastings,51.0,2015,1,2
27444,2015-1-02,Rocksprings,70.0,Utopia,47.0,2015,1,2
27445,2015-1-02,Richmond George Ranch,41.0,Houston Cypress Woods,64.0,2015,1,2
27446,2015-1-02,Houston Cypress Creek,30.0,Houston Memorial,64.0,2015,1,2
27447,2015-1-02,John Cooper,42.0,Houston Northland Christian,37.0,2015,1,2
27448,2015-1-02,HCYA North,95.0,Brookshire Royal,61.0,2015,1,2
27449,2015-1-02,San Antonio Madison,52.0,San Antonio MacArthur,56.0,2015,1,2
27450,2015-1-02,Comstock,35.0,D'Hanis,50.0,2015,1,2
27451,2015-1-02,Center,53.0,La Pryor,21.0,2015,1,2
27452,2015-1-02,Houston Kinkaid,30.0,Houston Bellaire,54.0,2015,1,2
27453,2015-1-02,San Antonio St. Anthony,53.0,Victoria East,59.0,2015,1,2
